n,x,y,val,dP,lab,xT,yT
54831,-3.707027,4.069152,0,1539,1,NaN,NaN
54832,-3.695319,4.060356,0,1539,1,NaN,NaN
54833,-3.689465,4.054492,0,1538,1,NaN,NaN
54834,-3.683611,4.057424,0,1537,1,NaN,NaN
54835,-3.680684,4.072083,0,1536,1,NaN,NaN
54836,-3.692392,4.086742,0,1536,1,NaN,NaN
54837,-3.7041,4.08381,0,1536,1,NaN,NaN
54838,-3.7041,4.075015,0,1536,1,NaN,NaN
54839,-3.7041,4.06622,0,1536,1,NaN,NaN
54840,-3.7041,4.075015,0,1537,1,NaN,NaN
54841,-3.707027,4.08381,0,1537,1,NaN,NaN
54842,-3.709954,4.095537,0,1535,1,NaN,NaN
54843,-3.712881,4.1014,0,1534,1,NaN,NaN
54844,-3.718735,4.113126,0,1533,1,NaN,NaN
54845,-3.727515,4.116058,0,1532,1,NaN,NaN
54846,-3.733369,4.104332,0,1531,1,NaN,NaN
54847,-3.733369,4.086742,0,1532,1,NaN,NaN
54848,-3.727515,4.072083,0,1532,1,NaN,NaN
54849,-3.715808,4.086742,0,1532,1,NaN,NaN
54850,-3.709954,4.1014,0,1531,1,NaN,NaN
54851,-3.721661,4.113126,0,1530,1,NaN,NaN
54852,-3.742149,4.110195,0,1530,1,NaN,NaN
54853,-3.750929,4.095537,0,1530,1,NaN,NaN
54854,-3.739222,4.089674,0,1530,1,NaN,NaN
54855,-3.730442,4.08381,0,1530,1,NaN,NaN
54856,-3.730442,4.08381,0,1531,1,NaN,NaN
54857,-3.733369,4.077947,0,1532,1,NaN,NaN
54858,-3.736295,4.086742,0,1533,1,NaN,NaN
54859,-3.739222,4.098469,0,1532,1,NaN,NaN
54860,-3.742149,4.110195,0,1529,1,NaN,NaN
54861,-3.724588,4.110195,0,1526,1,NaN,NaN
54862,-3.707027,4.110195,0,1524,1,NaN,NaN
54863,-3.695319,4.107263,0,1525,1,NaN,NaN
54864,-3.707027,4.113126,0,1526,1,NaN,NaN
54865,-3.715808,4.118989,0,1527,1,NaN,NaN
54866,-3.718735,4.124852,0,1527,1,NaN,NaN
54867,-3.715808,4.118989,0,1526,1,NaN,NaN
54868,-3.712881,4.113126,0,1524,1,NaN,NaN
54869,-3.707027,4.107263,0,1524,1,NaN,NaN
54870,-3.727515,4.110195,0,1523,1,NaN,NaN
54871,-3.745075,4.110195,0,1524,1,NaN,NaN
54872,-3.765561,4.107263,0,1524,1,NaN,NaN
54873,-3.768488,4.098469,0,1525,1,NaN,NaN
54874,-3.771414,4.086742,0,1525,1,NaN,NaN
54875,-3.771414,4.077947,0,1525,1,NaN,NaN
54876,-3.750929,4.077947,0,1525,1,NaN,NaN
54877,-3.730442,4.095537,0,1524,1,NaN,NaN
54878,-3.712881,4.116058,0,1523,1,NaN,NaN
54879,-3.715808,4.127783,0,1522,1,NaN,NaN
54880,-3.721661,4.121921,0,1523,1,NaN,NaN
54881,-3.709954,4.116058,0,1521,1,NaN,NaN
54882,-3.701173,4.113126,0,1518,1,NaN,NaN
54883,-3.695319,4.124852,0,1516,1,NaN,NaN
54884,-3.698246,4.136577,0,1517,1,NaN,NaN
54885,-3.707027,4.145371,0,1517,1,NaN,NaN
54886,-3.712881,4.139509,0,1518,1,NaN,NaN
54887,-3.730442,4.133646,0,1518,1,NaN,NaN
54888,-3.736295,4.130715,0,1519,1,NaN,NaN
54889,-3.742149,4.130715,0,1517,1,NaN,NaN
54890,-3.736295,4.136577,0,1516,1,NaN,NaN
54891,-3.739222,4.14244,0,1515,1,NaN,NaN
54892,-3.739222,4.14244,0,1516,1,NaN,NaN
54893,-3.742149,4.14244,0,1516,1,NaN,NaN
54894,-3.745075,4.14244,0,1516,1,NaN,NaN
54895,-3.736295,4.14244,0,1514,1,NaN,NaN
54896,-3.724588,4.148302,0,1512,1,NaN,NaN
54897,-3.712881,4.154165,0,1511,1,NaN,NaN
54898,-3.712881,4.145371,0,1511,1,NaN,NaN
54899,-3.715808,4.130715,0,1510,1,NaN,NaN
54900,-3.727515,4.116058,0,1510,1,NaN,NaN
54901,-3.739222,4.124852,0,1512,1,NaN,NaN
54902,-3.750929,4.130715,0,1515,1,NaN,NaN
54903,-3.750929,4.133646,0,1515,1,NaN,NaN
54904,-3.753855,4.127783,0,1514,1,NaN,NaN
54905,-3.753855,4.124852,0,1513,1,NaN,NaN
54906,-3.753855,4.121921,0,1514,1,NaN,NaN
54907,-3.756782,4.116058,0,1514,1,NaN,NaN
54908,-3.756782,4.110195,0,1513,1,NaN,NaN
54909,-3.756782,4.107263,0,1512,1,NaN,NaN
54910,-3.759708,4.107263,0,1511,1,NaN,NaN
54911,-3.765561,4.113126,0,1510,1,NaN,NaN
54912,-3.765561,4.118989,0,1510,1,NaN,NaN
54913,-3.756782,4.136577,0,1509,1,NaN,NaN
54914,-3.748002,4.148302,0,1508,1,NaN,NaN
54915,-3.748002,4.157096,0,1507,1,NaN,NaN
54916,-3.748002,4.162958,0,1507,1,NaN,NaN
54917,-3.745075,4.16882,0,1505,1,NaN,NaN
54918,-3.742149,4.16882,0,1503,1,NaN,NaN
54919,-3.730442,4.160027,0,1502,1,NaN,NaN
54920,-3.724588,4.154165,0,1502,1,NaN,NaN
54921,-3.727515,4.157096,0,1502,1,NaN,NaN
54922,-3.733369,4.157096,0,1502,1,NaN,NaN
54923,-3.739222,4.154165,0,1502,1,NaN,NaN
54924,-3.739222,4.148302,0,1502,1,NaN,NaN
54925,-3.742149,4.154165,0,1502,1,NaN,NaN
54926,-3.742149,4.162958,0,1502,1,NaN,NaN
54927,-3.742149,4.171752,0,1502,1,NaN,NaN
54928,-3.756782,4.171752,0,1501,1,NaN,NaN
54929,-3.768488,4.174683,0,1501,1,NaN,NaN
54930,-3.765561,4.177614,0,1500,1,NaN,NaN
54931,-3.753855,4.180545,0,1501,1,NaN,NaN
54932,-3.748002,4.174683,0,1501,1,NaN,NaN
54933,-3.753855,4.165889,0,1501,1,NaN,NaN
54934,-3.762635,4.16882,0,1500,1,NaN,NaN
54935,-3.762635,4.174683,0,1500,1,NaN,NaN
54936,-3.765561,4.180545,0,1501,1,NaN,NaN
54937,-3.765561,4.183476,0,1500,1,NaN,NaN
54938,-3.759708,4.189337,0,1500,1,NaN,NaN
54939,-3.768488,4.165889,0,1499,1,NaN,NaN
54940,-3.78312,4.14244,0,1499,1,NaN,NaN
54941,-3.797752,4.124852,0,1499,1,NaN,NaN
54942,-3.797752,4.133646,0,1499,1,NaN,NaN
54943,-3.803605,4.133646,0,1499,1,NaN,NaN
54944,-3.806531,4.14244,0,1498,1,NaN,NaN
54945,-3.788973,4.151234,0,1497,1,NaN,NaN
54946,-3.771414,4.162958,0,1496,1,NaN,NaN
54947,-3.771414,4.162958,0,1496,1,NaN,NaN
54948,-3.791899,4.162958,0,1496,1,NaN,NaN
54949,-3.806531,4.16882,0,1495,1,NaN,NaN
54950,-3.800678,4.174683,0,1494,1,NaN,NaN
54951,-3.794826,4.180545,0,1494,1,NaN,NaN
54952,-3.788973,4.183476,0,1495,1,NaN,NaN
54953,-3.786047,4.186407,0,1495,1,NaN,NaN
54954,-3.786047,4.186407,0,1495,1,NaN,NaN
54955,-3.78312,4.189337,0,1493,1,NaN,NaN
54956,-3.777267,4.192268,0,1491,1,NaN,NaN
54957,-3.774341,4.195199,0,1489,1,NaN,NaN
54958,-3.774341,4.201061,0,1489,1,NaN,NaN
54959,-3.768488,4.201061,0,1489,1,NaN,NaN
54960,-3.762635,4.19813,0,1490,1,NaN,NaN
54961,-3.777267,4.19813,0,1490,1,NaN,NaN
54962,-3.797752,4.19813,0,1490,1,NaN,NaN
54963,-3.797752,4.195199,0,1488,1,NaN,NaN
54964,-3.774341,4.195199,0,1486,1,NaN,NaN
54965,-3.771414,4.192268,0,1483,1,NaN,NaN
54966,-3.788973,4.189337,0,1485,1,NaN,NaN
54967,-3.78312,4.189337,0,1486,1,NaN,NaN
54968,-3.756782,4.186407,0,1488,1,NaN,NaN
54969,-3.750929,4.186407,0,1487,1,NaN,NaN
54970,-3.771414,4.183476,0,1485,1,NaN,NaN
54971,-3.78312,4.183476,0,1483,1,NaN,NaN
54972,-3.777267,4.186407,0,1483,1,NaN,NaN
54973,-3.774341,4.180545,0,1484,1,NaN,NaN
54974,-3.777267,4.177614,0,1484,1,NaN,NaN
54975,-3.777267,4.174683,0,1485,1,NaN,NaN
54976,-3.771414,4.183476,0,1484,1,NaN,NaN
54977,-3.771414,4.189337,0,1483,1,NaN,NaN
54978,-3.771414,4.183476,0,1482,1,NaN,NaN
54979,-3.771414,4.165889,0,1482,1,NaN,NaN
54980,-3.777267,4.145371,0,1484,1,NaN,NaN
54981,-3.788973,4.136577,0,1485,1,NaN,NaN
54982,-3.803605,4.130715,0,1485,1,NaN,NaN
54983,-3.812383,4.127783,0,1485,1,NaN,NaN
54984,-3.81531,4.139509,0,1486,1,NaN,NaN
54985,-3.812383,4.151234,0,1485,1,NaN,NaN
54986,-3.806531,4.151234,0,1484,1,NaN,NaN
54987,-3.797752,4.14244,0,1483,1,NaN,NaN
54988,-3.797752,4.133646,0,1483,1,NaN,NaN
54989,-3.800678,4.133646,0,1483,1,NaN,NaN
54990,-3.809457,4.133646,0,1484,1,NaN,NaN
54991,-3.81531,4.130715,0,1483,1,NaN,NaN
54992,-3.806531,4.124852,0,1482,1,NaN,NaN
54993,-3.794826,4.130715,0,1480,2,NaN,NaN
54994,-3.780194,4.139509,0,1479,2,NaN,NaN
54995,-3.756782,4.148302,0,1479,2,NaN,NaN
54996,-3.707027,4.145371,0,1481,2,NaN,NaN
54997,-3.622139,4.14244,0,1483,2,NaN,NaN
54998,-3.548946,4.148302,0,1484,2,NaN,NaN
54999,-3.469885,4.177614,0,1483,2,NaN,NaN
55000,-3.373237,4.203992,0,1483,2,NaN,NaN
55001,-3.200394,4.24209,0,1483,2,NaN,NaN
55002,-2.963008,4.280185,0,1482,2,NaN,NaN
55003,-2.690327,4.321206,0,1482,2,NaN,NaN
55004,-2.429261,4.347574,0,1482,2,NaN,NaN
55005,-2.197443,4.353434,0,1483,2,NaN,NaN
55006,-1.936195,4.350504,0,1482,2,NaN,NaN
55007,-1.68074,4.350504,0,1480,2,NaN,NaN
55008,-1.451654,4.359293,0,1478,2,NaN,NaN
55009,-1.272464,4.3798,0,1477,2,NaN,NaN
55010,-1.113816,4.403235,0,1476,2,NaN,NaN
55011,-0.949274,4.403235,0,1475,2,NaN,NaN
55012,-0.843489,4.394447,0,1476,2,NaN,NaN
55013,-0.787656,4.359293,0,1476,2,NaN,NaN
55014,-0.743576,4.335855,0,1476,2,NaN,NaN
55015,-0.681862,4.318276,0,1476,2,NaN,NaN
55016,-0.587819,4.327066,0,1475,2,NaN,NaN
55017,-0.534919,4.356363,0,1473,1,NaN,NaN
55018,-0.493773,4.385659,0,1472,1,NaN,NaN
55019,-0.487895,4.409093,0,1471,1,NaN,NaN
55020,-0.479078,4.412022,0,1471,1,NaN,NaN
55021,-0.482017,4.409093,0,1472,1,NaN,NaN
55022,-0.482017,4.412022,0,1472,1,NaN,NaN
55023,-0.482017,4.414952,0,1471,1,NaN,NaN
55024,-0.482017,4.417881,0,1472,1,NaN,NaN
55025,-0.479078,4.391517,0,1474,1,NaN,NaN
55026,-0.484956,4.365152,0,1476,1,NaN,NaN
55027,-0.50259,4.321206,0,1477,1,NaN,NaN
55028,-0.520224,4.300696,0,1476,1,NaN,NaN
55029,-0.540797,4.286046,0,1475,1,NaN,NaN
55030,-0.552552,4.286046,0,1475,1,NaN,NaN
55031,-0.58488,4.291906,0,1477,1,NaN,NaN
55032,-0.605452,4.291906,0,1476,1,NaN,NaN
55033,-0.626024,4.288976,0,1474,1,NaN,NaN
55034,-0.628963,4.288976,0,1473,1,NaN,NaN
55035,-0.634841,4.286046,0,1474,1,NaN,NaN
55036,-0.646596,4.280185,0,1475,1,NaN,NaN
55037,-0.652474,4.271394,0,1476,1,NaN,NaN
55038,-0.643658,4.259673,0,1477,1,NaN,NaN
55039,-0.628963,4.256743,0,1477,1,NaN,NaN
55040,-0.614269,4.253812,0,1477,1,NaN,NaN
55041,-0.605452,4.256743,0,1477,1,NaN,NaN
55042,-0.593697,4.256743,0,1477,1,NaN,NaN
55043,-0.587819,4.271394,0,1477,1,NaN,NaN
55044,-0.587819,4.283115,0,1477,1,NaN,NaN
55045,-0.587819,4.288976,0,1476,1,NaN,NaN
55046,-0.587819,4.283115,0,1476,1,NaN,NaN
55047,-0.587819,4.274325,0,1476,1,NaN,NaN
55048,-0.576064,4.271394,0,1476,1,NaN,NaN
55049,-0.570186,4.268464,0,1476,1,NaN,NaN
55050,-0.561369,4.262603,0,1476,1,NaN,NaN
55051,-0.540797,4.259673,0,1476,1,NaN,NaN
55052,-0.517285,4.280185,0,1476,1,NaN,NaN
55053,-0.496712,4.306556,0,1476,1,NaN,NaN
55054,-0.499651,4.321206,0,1476,1,NaN,NaN
55055,-0.505529,4.306556,0,1473,1,NaN,NaN
55056,-0.520224,4.291906,0,1470,1,NaN,NaN
55057,-0.537858,4.291906,0,1468,1,NaN,NaN
55058,-0.549613,4.297766,0,1469,1,NaN,NaN
55059,-0.55843,4.306556,0,1470,1,NaN,NaN
55060,-0.564308,4.294836,0,1470,1,NaN,NaN
55061,-0.570186,4.283115,0,1470,1,NaN,NaN
55062,-0.561369,4.283115,0,1469,1,NaN,NaN
55063,-0.552552,4.300696,0,1469,1,NaN,NaN
55064,-0.540797,4.315346,0,1469,1,NaN,NaN
55065,-0.534919,4.309486,0,1471,1,NaN,NaN
55066,-0.537858,4.277255,0,1473,1,NaN,NaN
55067,-0.543736,4.247951,0,1474,1,NaN,NaN
55068,-0.552552,4.233299,0,1474,1,NaN,NaN
55069,-0.55843,4.24209,0,1473,1,NaN,NaN
55070,-0.55843,4.250882,0,1474,1,NaN,NaN
55071,-0.555491,4.259673,0,1474,1,NaN,NaN
55072,-0.549613,4.268464,0,1472,1,NaN,NaN
55073,-0.549613,4.280185,0,1468,1,NaN,NaN
55074,-0.549613,4.288976,0,1467,1,NaN,NaN
55075,-0.549613,4.297766,0,1469,1,NaN,NaN
55076,-0.549613,4.297766,0,1471,1,NaN,NaN
55077,-0.549613,4.300696,0,1470,1,NaN,NaN
55078,-0.549613,4.291906,0,1469,1,NaN,NaN
55079,-0.552552,4.286046,0,1469,1,NaN,NaN
55080,-0.549613,4.277255,0,1469,1,NaN,NaN
55081,-0.537858,4.277255,0,1470,1,NaN,NaN
55082,-0.529041,4.280185,0,1469,1,NaN,NaN
55083,-0.523163,4.286046,0,1468,1,NaN,NaN
55084,-0.520224,4.294836,0,1468,1,NaN,NaN
55085,-0.517285,4.297766,0,1467,1,NaN,NaN
55086,-0.517285,4.291906,0,1467,1,NaN,NaN
55087,-0.517285,4.288976,0,1466,1,NaN,NaN
55088,-0.511407,4.297766,0,1466,1,NaN,NaN
55089,-0.508468,4.312416,0,1469,1,NaN,NaN
55090,-0.505529,4.306556,0,1471,1,NaN,NaN
55091,-0.496712,4.288976,0,1471,1,NaN,NaN
55092,-0.484956,4.300696,0,1470,1,NaN,NaN
55093,-0.461444,4.329996,0,1468,1,NaN,NaN
55094,-0.449688,4.353434,0,1467,1,NaN,NaN
55095,-0.437932,4.350504,0,1467,1,NaN,NaN
55096,-0.437932,4.347574,0,1467,1,NaN,NaN
55097,-0.437932,4.344645,0,1468,1,NaN,NaN
55098,-0.44381,4.318276,0,1470,1,NaN,NaN
55099,-0.446749,4.291906,0,1471,1,NaN,NaN
55100,-0.449688,4.268464,0,1472,1,NaN,NaN
55101,-0.449688,4.265534,0,1471,1,NaN,NaN
55102,-0.449688,4.286046,0,1471,1,NaN,NaN
55103,-0.449688,4.312416,0,1471,1,NaN,NaN
55104,-0.452627,4.332926,0,1471,1,NaN,NaN
55105,-0.455566,4.324136,0,1471,1,NaN,NaN
55106,-0.467322,4.303626,0,1471,1,NaN,NaN
55107,-0.476139,4.288976,0,1472,1,NaN,NaN
55108,-0.4732,4.291906,0,1473,1,NaN,NaN
55109,-0.455566,4.318276,0,1474,1,NaN,NaN
55110,-0.440871,4.344645,0,1472,1,NaN,NaN
55111,-0.429115,4.353434,0,1471,1,NaN,NaN
55112,-0.423237,4.365152,0,1470,1,NaN,NaN
55113,-0.417359,4.373941,0,1470,1,NaN,NaN
55114,-0.417359,4.385659,0,1470,1,NaN,NaN
55115,-0.420298,4.391517,0,1470,1,NaN,NaN
55116,-0.429115,4.394447,0,1469,1,NaN,NaN
55117,-0.434993,4.400305,0,1470,1,NaN,NaN
55118,-0.437932,4.400305,0,1470,1,NaN,NaN
55119,-0.44381,4.400305,0,1466,1,NaN,NaN
55120,-0.452627,4.409093,0,1462,1,NaN,NaN
55121,-0.458505,4.426668,0,1457,1,NaN,NaN
55122,-0.455566,4.447171,0,1456,1,NaN,NaN
55123,-0.44381,4.458887,0,1457,1,NaN,NaN
55124,-0.434993,4.461816,0,1459,1,NaN,NaN
55125,-0.429115,4.458887,0,1460,1,NaN,NaN
55126,-0.434993,4.453029,0,1461,1,NaN,NaN
55127,-0.440871,4.444242,0,1466,1,NaN,NaN
55128,-0.452627,4.432526,0,1470,1,NaN,NaN
55129,-0.458505,4.42081,0,1471,1,NaN,NaN
55130,-0.470261,4.412022,0,1469,1,NaN,NaN
55131,-0.476139,4.403235,0,1467,1,NaN,NaN
55132,-0.476139,4.382729,0,1467,1,NaN,NaN
55133,-0.470261,4.368082,0,1468,1,NaN,NaN
55134,-0.458505,4.344645,0,1469,1,NaN,NaN
55135,-0.446749,4.329996,0,1470,1,NaN,NaN
55136,-0.437932,4.315346,0,1470,1,NaN,NaN
55137,-0.429115,4.309486,0,1471,1,NaN,NaN
55138,-0.434993,4.306556,0,1471,1,NaN,NaN
55139,-0.44381,4.303626,0,1471,1,NaN,NaN
55140,-0.449688,4.303626,0,1471,1,NaN,NaN
55141,-0.449688,4.309486,0,1470,1,NaN,NaN
55142,-0.458505,4.315346,0,1469,1,NaN,NaN
55143,-0.464383,4.324136,0,1471,1,NaN,NaN
55144,-0.467322,4.327066,0,1472,1,NaN,NaN
55145,-0.467322,4.329996,0,1474,1,NaN,NaN
55146,-0.464383,4.332926,0,1473,1,NaN,NaN
55147,-0.464383,4.332926,0,1473,1,NaN,NaN
55148,-0.455566,4.324136,0,1472,1,NaN,NaN
55149,-0.449688,4.318276,0,1472,1,NaN,NaN
55150,-0.440871,4.309486,0,1471,1,NaN,NaN
55151,-0.429115,4.309486,0,1471,1,NaN,NaN
55152,-0.417359,4.332926,0,1470,1,NaN,NaN
55153,-0.405603,4.356363,0,1471,1,NaN,NaN
55154,-0.417359,4.373941,0,1473,1,NaN,NaN
55155,-0.429115,4.368082,0,1473,1,NaN,NaN
55156,-0.440871,4.365152,0,1473,1,NaN,NaN
55157,-0.440871,4.368082,0,1472,1,NaN,NaN
55158,-0.440871,4.365152,0,1472,1,NaN,NaN
55159,-0.44381,4.362223,0,1472,1,NaN,NaN
55160,-0.446749,4.373941,0,1471,1,NaN,NaN
55161,-0.432054,4.388588,0,1468,1,NaN,NaN
55162,-0.417359,4.406164,0,1465,1,NaN,NaN
55163,-0.393846,4.406164,0,1463,1,NaN,NaN
55164,-0.390907,4.403235,0,1464,1,NaN,NaN
55165,-0.387968,4.400305,0,1464,1,NaN,NaN
55166,-0.385029,4.412022,0,1463,1,NaN,NaN
55167,-0.385029,4.42081,0,1462,1,NaN,NaN
55168,-0.396786,4.429597,0,1461,1,NaN,NaN
55169,-0.408542,4.426668,0,1461,1,NaN,NaN
55170,-0.420298,4.429597,0,1461,1,NaN,NaN
55171,-0.417359,4.444242,0,1461,1,NaN,NaN
55172,-0.41442,4.455958,0,1462,1,NaN,NaN
55173,-0.41442,4.455958,0,1462,1,NaN,NaN
55174,-0.417359,4.447171,0,1461,1,NaN,NaN
55175,-0.417359,4.453029,0,1461,1,NaN,NaN
55176,-0.420298,4.470602,0,1462,1,NaN,NaN
55177,-0.417359,4.488174,0,1461,1,NaN,NaN
55178,-0.41442,4.488174,0,1461,1,NaN,NaN
55179,-0.411481,4.485245,0,1460,1,NaN,NaN
55180,-0.408542,4.485245,0,1461,1,NaN,NaN
55181,-0.411481,4.482317,0,1461,1,NaN,NaN
55182,-0.417359,4.485245,0,1460,1,NaN,NaN
55183,-0.41442,4.488174,0,1459,1,NaN,NaN
55184,-0.408542,4.494031,0,1457,1,NaN,NaN
55185,-0.408542,4.491102,0,1457,1,NaN,NaN
55186,-0.423237,4.485245,0,1457,1,NaN,NaN
55187,-0.437932,4.464744,0,1457,1,NaN,NaN
55188,-0.440871,4.444242,0,1457,1,NaN,NaN
55189,-0.440871,4.429597,0,1457,1,NaN,NaN
55190,-0.432054,4.426668,0,1456,1,NaN,NaN
55191,-0.423237,4.426668,0,1455,1,NaN,NaN
55192,-0.417359,4.426668,0,1455,1,NaN,NaN
55193,-0.423237,4.432526,0,1454,1,NaN,NaN
55194,-0.440871,4.435455,0,1454,1,NaN,NaN
55195,-0.452627,4.444242,0,1454,1,NaN,NaN
55196,-0.461444,4.4501,0,1454,1,NaN,NaN
55197,-0.476139,4.458887,0,1455,1,NaN,NaN
55198,-0.490834,4.464744,0,1456,1,NaN,NaN
55199,-0.505529,4.470602,0,1458,1,NaN,NaN
55200,-0.505529,4.470602,0,1459,1,NaN,NaN
55201,-0.505529,4.464744,0,1459,1,NaN,NaN
55202,-0.508468,4.4501,0,1457,1,NaN,NaN
55203,-0.511407,4.438384,0,1457,1,NaN,NaN
55204,-0.523163,4.423739,0,1458,1,NaN,NaN
55205,-0.529041,4.417881,0,1458,1,NaN,NaN
55206,-0.53198,4.423739,0,1458,1,NaN,NaN
55207,-0.523163,4.441313,0,1458,1,NaN,NaN
55208,-0.517285,4.453029,0,1458,1,NaN,NaN
55209,-0.511407,4.453029,0,1458,1,NaN,NaN
55210,-0.505529,4.444242,0,1458,1,NaN,NaN
55211,-0.493773,4.441313,0,1457,1,NaN,NaN
55212,-0.479078,4.444242,0,1457,1,NaN,NaN
55213,-0.470261,4.4501,0,1456,1,NaN,NaN
55214,-0.479078,4.458887,0,1457,1,NaN,NaN
55215,-0.490834,4.464744,0,1457,1,NaN,NaN
55216,-0.50259,4.461816,0,1458,1,NaN,NaN
55217,-0.499651,4.458887,0,1458,1,NaN,NaN
55218,-0.490834,4.455958,0,1457,1,NaN,NaN
55219,-0.482017,4.458887,0,1455,1,NaN,NaN
55220,-0.476139,4.453029,0,1454,1,NaN,NaN
55221,-0.4732,4.4501,0,1455,1,NaN,NaN
55222,-0.4732,4.447171,0,1455,1,NaN,NaN
55223,-0.464383,4.455958,0,1455,1,NaN,NaN
55224,-0.455566,4.455958,0,1455,1,NaN,NaN
55225,-0.449688,4.453029,0,1455,1,NaN,NaN
55226,-0.455566,4.4501,0,1455,1,NaN,NaN
55227,-0.455566,4.4501,0,1455,1,NaN,NaN
55228,-0.455566,4.470602,0,1456,1,NaN,NaN
55229,-0.458505,4.488174,0,1456,1,NaN,NaN
55230,-0.461444,4.51453,0,1456,1,NaN,NaN
55231,-0.464383,4.517459,0,1455,1,NaN,NaN
55232,-0.464383,4.517459,0,1455,1,NaN,NaN
55233,-0.461444,4.51453,0,1453,2,NaN,NaN
55234,-0.44381,4.51453,0,1452,2,NaN,NaN
55235,-0.426176,4.523315,0,1451,2,NaN,NaN
55236,-0.390907,4.526244,0,1451,2,NaN,NaN
55237,-0.299796,4.51453,0,1452,2,NaN,NaN
55238,-0.18223,4.499888,0,1453,2,NaN,NaN
55239,-0.008818,4.535028,0,1450,2,NaN,NaN
55240,0.111689,4.578949,0,1446,2,NaN,NaN
55241,0.267465,4.622864,0,1443,2,NaN,NaN
55242,0.429115,4.617009,0,1444,2,NaN,NaN
55243,0.655413,4.637501,0,1445,2,NaN,NaN
55244,0.890506,4.655065,0,1446,2,NaN,NaN
55245,1.12263,4.672628,0,1444,2,NaN,NaN
55246,1.319467,4.663847,0,1441,2,NaN,NaN
55247,1.478089,4.652138,0,1439,2,NaN,NaN
55248,1.589699,4.625792,0,1439,2,NaN,NaN
55249,1.68074,4.584805,0,1442,2,NaN,NaN
55250,1.768836,4.549669,0,1444,2,NaN,NaN
55251,1.824626,4.517459,0,1446,2,NaN,NaN
55252,1.842243,4.508673,0,1445,2,NaN,NaN
55253,1.815817,4.499888,0,1444,1,NaN,NaN
55254,1.768836,4.505745,0,1444,1,NaN,NaN
55255,1.727725,4.508673,0,1443,1,NaN,NaN
55256,1.701296,4.51453,0,1441,1,NaN,NaN
55257,1.68955,4.517459,0,1440,1,NaN,NaN
55258,1.677803,4.523315,0,1440,1,NaN,NaN
55259,1.686613,4.529172,0,1441,1,NaN,NaN
55260,1.707169,4.537957,0,1442,1,NaN,NaN
55261,1.739471,4.564309,0,1442,1,NaN,NaN
55262,1.765899,4.59066,0,1440,1,NaN,NaN
55263,1.78939,4.614082,0,1438,1,NaN,NaN
55264,1.795263,4.619937,0,1435,1,NaN,NaN
55265,1.792327,4.625792,0,1435,1,NaN,NaN
55266,1.786454,4.611154,0,1434,1,NaN,NaN
55267,1.780581,4.596516,0,1434,1,NaN,NaN
55268,1.762963,4.561381,0,1435,1,NaN,NaN
55269,1.748281,4.540885,0,1435,1,NaN,NaN
55270,1.715979,4.523315,0,1438,1,NaN,NaN
55271,1.698359,4.526244,0,1439,1,NaN,NaN
55272,1.68074,4.5321,0,1441,1,NaN,NaN
55273,1.677803,4.535028,0,1442,1,NaN,NaN
55274,1.67193,4.5321,0,1442,1,NaN,NaN
55275,1.668993,4.5321,0,1441,1,NaN,NaN
55276,1.668993,4.543813,0,1440,1,NaN,NaN
55277,1.668993,4.555525,0,1438,1,NaN,NaN
55278,1.683676,4.549669,0,1436,1,NaN,NaN
55279,1.692486,4.526244,0,1436,1,NaN,NaN
55280,1.701296,4.508673,0,1436,1,NaN,NaN
55281,1.698359,4.508673,0,1436,1,NaN,NaN
55282,1.701296,4.508673,0,1437,1,NaN,NaN
55283,1.701296,4.505745,0,1438,1,NaN,NaN
55284,1.713042,4.499888,0,1439,1,NaN,NaN
55285,1.724789,4.511602,0,1439,1,NaN,NaN
55286,1.736535,4.523315,0,1439,1,NaN,NaN
55287,1.733598,4.5321,0,1437,1,NaN,NaN
55288,1.730662,4.535028,0,1436,1,NaN,NaN
55289,1.733598,4.537957,0,1434,1,NaN,NaN
55290,1.739471,4.540885,0,1433,1,NaN,NaN
55291,1.736535,4.543813,0,1433,1,NaN,NaN
55292,1.727725,4.535028,0,1433,1,NaN,NaN
55293,1.733598,4.526244,0,1433,1,NaN,NaN
55294,1.748281,4.543813,0,1433,1,NaN,NaN
55295,1.75709,4.573093,0,1433,1,NaN,NaN
55296,1.748281,4.576021,0,1433,1,NaN,NaN
55297,1.751217,4.549669,0,1435,1,NaN,NaN
55298,1.768836,4.543813,0,1435,1,NaN,NaN
55299,1.783518,4.564309,0,1435,1,NaN,NaN
55300,1.78939,4.581877,0,1434,1,NaN,NaN
55301,1.798199,4.581877,0,1434,1,NaN,NaN
55302,1.804072,4.59066,0,1433,1,NaN,NaN
55303,1.818753,4.599443,0,1433,1,NaN,NaN
55304,1.821689,4.605299,0,1433,1,NaN,NaN
55305,1.821689,4.605299,0,1433,1,NaN,NaN
55306,1.812881,4.599443,0,1433,1,NaN,NaN
55307,1.801136,4.593588,0,1433,1,NaN,NaN
55308,1.792327,4.587732,0,1432,1,NaN,NaN
55309,1.783518,4.584805,0,1432,1,NaN,NaN
55310,1.783518,4.587732,0,1431,1,NaN,NaN
55311,1.774708,4.59066,0,1430,1,NaN,NaN
55312,1.771772,4.581877,0,1429,1,NaN,NaN
55313,1.768836,4.576021,0,1428,1,NaN,NaN
55314,1.771772,4.570165,0,1429,1,NaN,NaN
